id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
284,abc284,Product 284,Product Description 284,Product Description 284,1,308,23,4,0,2020-03-03 12:39:00,
285,abc285,Product 285,Product Description 285,Product Description 285,1,309,23,4,0,2020-03-03 12:39:00,
286,abc286,Product 286,Product Description 286,Product Description 286,1,310,23,4,0,2020-03-03 12:39:00,
287,abc287,Product 287,Product Description 287,Product Description 287,1,311,23,4,0,2020-03-03 12:39:00,
288,abc288,Product 288,Product Description 288,Product Description 288,1,312,23,4,0,2020-03-03 12:39:00,
289,abc289,Product 289,Product Description 289,Product Description 289,1,313,23,4,0,2020-03-03 12:39:00,
290,abc290,Product 290,Product Description 290,Product Description 290,1,314,23,4,0,2020-03-03 12:39:00,
291,abc291,Product 291,Product Description 291,Product Description 291,1,315,23,4,0,2020-03-03 12:39:00,
292,abc292,Product 292,Product Description 292,Product Description 292,1,316,23,4,0,2020-03-03 12:39:00,
293,abc293,Product 293,Product Description 293,Product Description 293,1,317,23,4,0,2020-03-03 12:39:00,
294,abc294,Product 294,Product Description 294,Product Description 294,1,318,23,4,0,2020-03-03 12:39:00,
295,abc295,Product 295,Product Description 295,Product Description 295,1,319,23,4,0,2020-03-03 12:39:00,
296,abc296,Product 296,Product Description 296,Product Description 296,1,320,23,4,0,2020-03-03 12:39:00,
297,abc297,Product 297,Product Description 297,Product Description 297,1,321,23,4,0,2020-03-03 12:39:00,
298,abc298,Product 298,Product Description 298,Product Description 298,1,322,23,4,0,2020-03-03 12:39:00,
299,abc299,Product 299,Product Description 299,Product Description 299,1,323,23,4,0,2020-03-03 12:39:00,
300,abc300,Product 300,Product Description 300,Product Description 300,1,324,23,4,0,2020-03-03 12:39:00,
301,abc301,Product 301,Product Description 301,Product Description 301,1,325,23,4,0,2020-03-03 12:39:00,
302,abc302,Product 302,Product Description 302,Product Description 302,1,326,23,4,0,2020-03-03 12:39:00,
303,abc303,Product 303,Product Description 303,Product Description 303,1,327,23,4,0,2020-03-03 12:39:00,
304,abc304,Product 304,Product Description 304,Product Description 304,1,328,23,4,0,2020-03-03 12:39:00,
305,abc305,Product 305,Product Description 305,Product Description 305,1,329,23,4,0,2020-03-03 12:39:00,
306,abc306,Product 306,Product Description 306,Product Description 306,1,330,23,4,0,2020-03-03 12:39:00,
307,abc307,Product 307,Product Description 307,Product Description 307,1,331,23,4,0,2020-03-03 12:39:00,
308,abc308,Product 308,Product Description 308,Product Description 308,1,332,23,4,0,2020-03-03 12:39:00,
309,abc309,Product 309,Product Description 309,Product Description 309,1,333,23,4,0,2020-03-03 12:39:00,
310,abc310,Product 310,Product Description 310,Product Description 310,1,334,23,4,0,2020-03-03 12:39:00,
311,abc311,Product 311,Product Description 311,Product Description 311,1,335,23,4,0,2020-03-03 12:39:00,
312,abc312,Product 312,Product Description 312,Product Description 312,1,336,23,4,0,2020-03-03 12:39:00,
313,abc313,Product 313,Product Description 313,Product Description 313,1,337,23,4,0,2020-03-03 12:39:00,
314,abc314,Product 314,Product Description 314,Product Description 314,1,338,23,4,0,2020-03-03 12:39:00,
315,abc315,Product 315,Product Description 315,Product Description 315,1,339,23,4,0,2020-03-03 12:39:00,
316,abc316,Product 316,Product Description 316,Product Description 316,1,340,23,4,0,2020-03-03 12:39:00,
317,abc317,Product 317,Product Description 317,Product Description 317,1,341,23,4,0,2020-03-03 12:39:00,
318,abc318,Product 318,Product Description 318,Product Description 318,1,342,23,4,0,2020-03-03 12:39:00,
319,abc319,Product 319,Product Description 319,Product Description 319,1,343,23,4,0,2020-03-03 12:39:00,
320,abc320,Product 320,Product Description 320,Product Description 320,1,344,23,4,0,2020-03-03 12:39:00,
321,abc321,Product 321,Product Description 321,Product Description 321,1,345,23,4,0,2020-03-03 12:39:00,
322,abc322,Product 322,Product Description 322,Product Description 322,1,346,23,4,0,2020-03-03 12:39:00,
323,abc323,Product 323,Product Description 323,Product Description 323,1,347,23,4,0,2020-03-03 12:39:00,
324,abc324,Product 324,Product Description 324,Product Description 324,1,348,23,4,0,2020-03-03 12:39:00,
325,abc325,Product 325,Product Description 325,Product Description 325,1,349,23,4,0,2020-03-03 12:39:00,
326,abc326,Product 326,Product Description 326,Product Description 326,1,350,23,4,0,2020-03-03 12:39:00,
327,abc327,Product 327,Product Description 327,Product Description 327,1,351,23,4,0,2020-03-03 12:39:00,
328,abc328,Product 328,Product Description 328,Product Description 328,1,352,23,4,0,2020-03-03 12:39:00,
329,abc329,Product 329,Product Description 329,Product Description 329,1,353,23,4,0,2020-03-03 12:39:00,
330,abc330,Product 330,Product Description 330,Product Description 330,1,354,23,4,0,2020-03-03 12:39:00,
331,abc331,Product 331,Product Description 331,Product Description 331,1,355,23,4,0,2020-03-03 12:39:00,
332,abc332,Product 332,Product Description 332,Product Description 332,1,356,23,4,0,2020-03-03 12:39:00,
333,abc333,Product 333,Product Description 333,Product Description 333,1,357,23,4,0,2020-03-03 12:39:00,
334,abc334,Product 334,Product Description 334,Product Description 334,1,358,23,4,0,2020-03-03 12:39:00,
335,abc335,Product 335,Product Description 335,Product Description 335,1,359,23,4,0,2020-03-03 12:39:00,
336,abc336,Product 336,Product Description 336,Product Description 336,1,360,23,4,0,2020-03-03 12:39:00,
337,abc337,Product 337,Product Description 337,Product Description 337,1,361,23,4,0,2020-03-03 12:39:00,
338,abc338,Product 338,Product Description 338,Product Description 338,1,362,23,4,0,2020-03-03 12:39:00,
339,abc339,Product 339,Product Description 339,Product Description 339,1,363,23,4,0,2020-03-03 12:39:00,
340,abc340,Product 340,Product Description 340,Product Description 340,1,364,23,4,0,2020-03-03 12:39:00,
341,abc341,Product 341,Product Description 341,Product Description 341,1,365,23,4,0,2020-03-03 12:39:00,
342,abc342,Product 342,Product Description 342,Product Description 342,1,366,23,4,0,2020-03-03 12:39:00,
343,abc343,Product 343,Product Description 343,Product Description 343,1,367,23,4,0,2020-03-03 12:39:00,
344,abc344,Product 344,Product Description 344,Product Description 344,1,368,23,4,0,2020-03-03 12:39:00,
345,abc345,Product 345,Product Description 345,Product Description 345,1,369,23,4,0,2020-03-03 12:39:00,
346,abc346,Product 346,Product Description 346,Product Description 346,1,370,23,4,0,2020-03-03 12:39:00,
347,abc347,Product 347,Product Description 347,Product Description 347,1,371,23,4,0,2020-03-03 12:39:00,
348,abc348,Product 348,Product Description 348,Product Description 348,1,372,23,4,0,2020-03-03 12:39:00,
349,abc349,Product 349,Product Description 349,Product Description 349,1,373,23,4,0,2020-03-03 12:39:00,
350,abc350,Product 350,Product Description 350,Product Description 350,1,374,23,4,0,2020-03-03 12:39:00,
351,abc351,Product 351,Product Description 351,Product Description 351,1,375,23,4,0,2020-03-03 12:39:00,
352,abc352,Product 352,Product Description 352,Product Description 352,1,376,23,4,0,2020-03-03 12:39:00,
353,abc353,Product 353,Product Description 353,Product Description 353,1,377,23,4,0,2020-03-03 12:39:00,
354,abc354,Product 354,Product Description 354,Product Description 354,1,378,23,4,0,2020-03-03 12:39:00,
355,abc355,Product 355,Product Description 355,Product Description 355,1,379,23,4,0,2020-03-03 12:39:00,
356,abc356,Product 356,Product Description 356,Product Description 356,1,380,23,4,0,2020-03-03 12:39:00,
357,abc357,Product 357,Product Description 357,Product Description 357,1,381,23,4,0,2020-03-03 12:39:00,
358,abc358,Product 358,Product Description 358,Product Description 358,1,382,23,4,0,2020-03-03 12:39:00,
359,abc359,Product 359,Product Description 359,Product Description 359,1,383,23,4,0,2020-03-03 12:39:00,
360,abc360,Product 360,Product Description 360,Product Description 360,1,384,23,4,0,2020-03-03 12:39:00,
361,abc361,Product 361,Product Description 361,Product Description 361,1,385,23,4,0,2020-03-03 12:39:00,
362,abc362,Product 362,Product Description 362,Product Description 362,1,386,23,4,0,2020-03-03 12:39:00,
363,abc363,Product 363,Product Description 363,Product Description 363,1,387,23,4,0,2020-03-03 12:39:00,
364,abc364,Product 364,Product Description 364,Product Description 364,1,388,23,4,0,2020-03-03 12:39:00,
365,abc365,Product 365,Product Description 365,Product Description 365,1,389,23,4,0,2020-03-03 12:39:00,
366,abc366,Product 366,Product Description 366,Product Description 366,1,390,23,4,0,2020-03-03 12:39:00,
367,abc367,Product 367,Product Description 367,Product Description 367,1,391,23,4,0,2020-03-03 12:39:00,
368,abc368,Product 368,Product Description 368,Product Description 368,1,392,23,4,0,2020-03-03 12:39:00,
369,abc369,Product 369,Product Description 369,Product Description 369,1,393,23,4,0,2020-03-03 12:39:00,
370,abc370,Product 370,Product Description 370,Product Description 370,1,394,23,4,0,2020-03-03 12:39:00,
371,abc371,Product 371,Product Description 371,Product Description 371,1,395,23,4,0,2020-03-03 12:39:00,
372,abc372,Product 372,Product Description 372,Product Description 372,1,396,23,4,0,2020-03-03 12:39:00,
373,abc373,Product 373,Product Description 373,Product Description 373,1,397,23,4,0,2020-03-03 12:39:00,
374,abc374,Product 374,Product Description 374,Product Description 374,1,398,23,4,0,2020-03-03 12:39:00,
375,abc375,Product 375,Product Description 375,Product Description 375,1,399,23,4,0,2020-03-03 12:39:00,
376,abc376,Product 376,Product Description 376,Product Description 376,1,400,23,4,0,2020-03-03 12:39:00,
377,abc377,Product 377,Product Description 377,Product Description 377,1,401,23,4,0,2020-03-03 12:39:00,
378,abc378,Product 378,Product Description 378,Product Description 378,1,402,23,4,0,2020-03-03 12:39:00,
379,abc379,Product 379,Product Description 379,Product Description 379,1,403,23,4,0,2020-03-03 12:39:00,
380,abc380,Product 380,Product Description 380,Product Description 380,1,404,23,4,0,2020-03-03 12:39:00,
381,abc381,Product 381,Product Description 381,Product Description 381,1,405,23,4,0,2020-03-03 12:39:00,
382,abc382,Product 382,Product Description 382,Product Description 382,1,406,23,4,0,2020-03-03 12:39:00,
383,abc383,Product 383,Product Description 383,Product Description 383,1,407,23,4,0,2020-03-03 12:39:00,
384,abc384,Product 384,Product Description 384,Product Description 384,1,408,23,4,0,2020-03-03 12:39:00,
385,abc385,Product 385,Product Description 385,Product Description 385,1,409,23,4,0,2020-03-03 12:39:00,
386,abc386,Product 386,Product Description 386,Product Description 386,1,410,23,4,0,2020-03-03 12:39:00,
387,abc387,Product 387,Product Description 387,Product Description 387,1,411,23,4,0,2020-03-03 12:39:00,
388,abc388,Product 388,Product Description 388,Product Description 388,1,412,23,4,0,2020-03-03 12:39:00,
389,abc389,Product 389,Product Description 389,Product Description 389,1,413,23,4,0,2020-03-03 12:39:00,
390,abc390,Product 390,Product Description 390,Product Description 390,1,414,23,4,0,2020-03-03 12:39:00,
391,abc391,Product 391,Product Description 391,Product Description 391,1,415,23,4,0,2020-03-03 12:39:00,
392,abc392,Product 392,Product Description 392,Product Description 392,1,416,23,4,0,2020-03-03 12:39:00,
393,abc393,Product 393,Product Description 393,Product Description 393,1,417,23,4,0,2020-03-03 12:39:00,
394,abc394,Product 394,Product Description 394,Product Description 394,1,418,23,4,0,2020-03-03 12:39:00,
395,abc395,Product 395,Product Description 395,Product Description 395,1,419,23,4,0,2020-03-03 12:39:00,
396,abc396,Product 396,Product Description 396,Product Description 396,1,420,23,4,0,2020-03-03 12:39:00,
397,abc397,Product 397,Product Description 397,Product Description 397,1,421,23,4,0,2020-03-03 12:39:00,
398,abc398,Product 398,Product Description 398,Product Description 398,1,422,23,4,0,2020-03-03 12:39:00,
399,abc399,Product 399,Product Description 399,Product Description 399,1,423,23,4,0,2020-03-03 12:39:00,
400,abc400,Product 400,Product Description 400,Product Description 400,1,424,23,4,0,2020-03-03 12:39:00,
401,abc401,Product 401,Product Description 401,Product Description 401,1,425,23,4,0,2020-03-03 12:39:00,
402,abc402,Product 402,Product Description 402,Product Description 402,1,426,23,4,0,2020-03-03 12:39:00,
403,abc403,Product 403,Product Description 403,Product Description 403,1,427,23,4,0,2020-03-03 12:39:00,
404,abc404,Product 404,Product Description 404,Product Description 404,1,428,23,4,0,2020-03-03 12:39:00,
405,abc405,Product 405,Product Description 405,Product Description 405,1,429,23,4,0,2020-03-03 12:39:00,
406,abc406,Product 406,Product Description 406,Product Description 406,1,430,23,4,0,2020-03-03 12:39:00,
407,abc407,Product 407,Product Description 407,Product Description 407,1,431,23,4,0,2020-03-03 12:39:00,
408,abc408,Product 408,Product Description 408,Product Description 408,1,432,23,4,0,2020-03-03 12:39:00,
409,abc409,Product 409,Product Description 409,Product Description 409,1,433,23,4,0,2020-03-03 12:39:00,
410,abc410,Product 410,Product Description 410,Product Description 410,1,434,23,4,0,2020-03-03 12:39:00,
411,abc411,Product 411,Product Description 411,Product Description 411,1,435,23,4,0,2020-03-03 12:39:00,
412,abc412,Product 412,Product Description 412,Product Description 412,1,436,23,4,0,2020-03-03 12:39:00,
413,abc413,Product 413,Product Description 413,Product Description 413,1,437,23,4,0,2020-03-03 12:39:00,
414,abc414,Product 414,Product Description 414,Product Description 414,1,438,23,4,0,2020-03-03 12:39:00,
415,abc415,Product 415,Product Description 415,Product Description 415,1,439,23,4,0,2020-03-03 12:39:00,
416,abc416,Product 416,Product Description 416,Product Description 416,1,440,23,4,0,2020-03-03 12:39:00,
417,abc417,Product 417,Product Description 417,Product Description 417,1,441,23,4,0,2020-03-03 12:39:00,
418,abc418,Product 418,Product Description 418,Product Description 418,1,442,23,4,0,2020-03-03 12:39:00,
419,abc419,Product 419,Product Description 419,Product Description 419,1,443,23,4,0,2020-03-03 12:39:00,
420,abc420,Product 420,Product Description 420,Product Description 420,1,444,23,4,0,2020-03-03 12:39:00,
421,abc421,Product 421,Product Description 421,Product Description 421,1,445,23,4,0,2020-03-03 12:39:00,
422,abc422,Product 422,Product Description 422,Product Description 422,1,446,23,4,0,2020-03-03 12:39:00,
423,abc423,Product 423,Product Description 423,Product Description 423,1,447,23,4,0,2020-03-03 12:39:00,
424,abc424,Product 424,Product Description 424,Product Description 424,1,448,23,4,0,2020-03-03 12:39:00,
425,abc425,Product 425,Product Description 425,Product Description 425,1,449,23,4,0,2020-03-03 12:39:00,
426,abc426,Product 426,Product Description 426,Product Description 426,1,450,23,4,0,2020-03-03 12:39:00,
427,abc427,Product 427,Product Description 427,Product Description 427,1,451,23,4,0,2020-03-03 12:39:00,
428,abc428,Product 428,Product Description 428,Product Description 428,1,452,23,4,0,2020-03-03 12:39:00,
429,abc429,Product 429,Product Description 429,Product Description 429,1,453,23,4,0,2020-03-03 12:39:00,
430,abc430,Product 430,Product Description 430,Product Description 430,1,454,23,4,0,2020-03-03 12:39:00,
431,abc431,Product 431,Product Description 431,Product Description 431,1,455,23,4,0,2020-03-03 12:39:00,
432,abc432,Product 432,Product Description 432,Product Description 432,1,456,23,4,0,2020-03-03 12:39:00,
433,abc433,Product 433,Product Description 433,Product Description 433,1,457,23,4,0,2020-03-03 12:39:00,
434,abc434,Product 434,Product Description 434,Product Description 434,1,458,23,4,0,2020-03-03 12:39:00,
